Title,Created Date,smokeTests_certificate,sanity_sanityTests_certificate,regressionTests_certificate,useCaseTesting_certificate,endToEnd_systemTests_certificate,uatTest_certificate,databaseTests_certificate,serviceTesting_certificate,loadTests_certificate,stressTests_certificate,spikeTests_certificate,volumeTests_certificate,TipoDeEjecucionCertificate,automatedFunctionality_certificate,candidateToAutomate_certificate,loadTestsExecuted_certificate,loadingScript_certificate,loadTestingCandidate_certificate,executionEnvironment_certificate,Tipo de Incidente,Esfuerzo_certificate,unitTestingDevelopment_certificate,integrationTestingDevelopment_certificate,closedTests_certificate,critical_highBugs_certificate,opinion_certificate,EVC_CelulaCertificate,Enviroment
CERTI - BEG 18 - TRANSACCIONAL: Trazabilidad pago a proveedores sin validación sin cuenta cabecera,28/06/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,7,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - CICLO DE CREDITO - MANTENIMIENTO PA: Reporteria Transunion,28/06/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación TC para DEORSA Y DEOCSA,28/06/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - PTD - CANALE EMPRESAS:  Habilitación de pagos de servicios para Canal de Empresas  - WEB,28/06/2023,T,T,F,F,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES:  Eliminar campo “Banca” en pantalla Registro de Incidentes SGR Áreas,29/06/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - ACELERADORA - CANAL PERSONAS: Smoke TDC - Canal SVP,29/06/2023,T,F,T,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,4,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - ACELERADORA - CANAL PERSONAS: Implementación de banner con oferta de extrafinanciamiento,29/06/2023,F,F,T,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,23,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z:  Creación de logs para transacciones de Evolución Interna,29/06/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,F,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - A18 - ORACLE CX:  CR #2 - Validaciones iniciales – bitácora,29/06/2023,F,F,T,T,T,F,T,T,F,F,F,F,Manual,F,F,F,F,T,QA,Evolutivo,8,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
"CERTI - EV. INTERNA - GUERREROS Z:  SGR 662,873 proceso histórico",04/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - EV. INTERNA - SPARTANS/LA CUADRA:  Pantalla de catalogo - Dashboard,04/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / QUE EXPLOTA: Reestructuras de TDC,05/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - A18 - THE COLLECTOR: Generación reporte de cuotas CJP a demanda,05/07/2023,T,F,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,T,F,QA,Express,2,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
CERTI - A18 - THE COLLECTORS: Optimizaciones en proceso cobro recurrente,05/07/2023,F,F,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
"CERTI - CICLO DE CREDITO - CLIENTE MAS ORIGINACION: Agregar cancelación automática en  Bandeja Correlativos Prescreening

",06/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,F,F,F,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO/ CANALES DIGITALES: Cambiar de lugar la autenticación OTP,06/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - TRANSACCIONAL  - LA ACADEMIA: parametrización efectivo móvil,06/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES: Cambiar de lugar la autenticación OTP,07/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - ACELERADORA - CANAL PERSONAS: QA | Smoke Test - Canal SVP – MAC,07/07/2023,T,F,T,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,4,T,T,T,T,Satisfactorio,Aceleradora/Canal Personas,
CERTI - A18 - ESCUADRON: Contenedor SFTP Actualiza Códigos,07/07/2023,F,F,F,F,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,20,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
CERTI - A18 - ALPHA: Transacción de Reversa,07/07/2023,F,F,T,F,F,F,T,T,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,10,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - PTD - CANAL EMPRESAS: Módulo de extracciones - MAC,10/07/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - ACELERADORA - CANAL PERSONAS: QA - SmokeTest SVP (Preprod) - Infraestructura (seguridad en la nube).,10/07/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Preprod,Soporte estructural,3,T,T,T,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA - CANAL PERSONAS: Trasladar opción de efectivo móvil a la sección de transferir,10/07/2023,T,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,21,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - ACELERADORA - CANAL PERSONAS: Cambio de texto horario transferencias internacionales Web,10/07/2023,T,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,6,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - TRANSACCIONAL - NEW CORE: Urba Verde  ,10/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - PTD - CANAL EMPRESAS: Ajuste en catálogos COLLECTION_ALL y COLLECTION_FIELDS_ALL - Consulta de cobro por cuenta ajena - WEB,10/07/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,87,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - A18 - ORACLE CX: Configuración jerarquía y roles,10/07/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,8,T,T,T,T,,Otro,
CERTI - A18 - ESCUADRON 18: Lambda Obtiene TC - Viajero Frecuente,10/07/2023,F,F,F,T,F,T,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,8,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
CERTI - PROYECTOS VARIOS - ALIADOS: Confirmación de aceptación,10/07/2023,F,F,F,T,T,F,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Express,14,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - CANALES - MEDIO DE PAGO - MERCADEO / MERCADEO: Comunicación de bienvenida CF,10/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - EVOLUCIÓN INTERNA - FINANZAS: Modificación de Validación Balances Analíticos Cuentas 8 y 9. ,10/07/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,2,T,T,T,T,,Evolución Interna/Finanzas + Contabilidad,
CERTI - CANALES - MEDIO DE PAGO - MERCADEO / MERCADEO: Activación pantallas Efecto Bam Ahorros,10/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,26,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - EVOLUCION INTERNA - SPARTANS/LA CUADRA: Automatizar la actualización de los usuarios en el Directorio Activo,11/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - DEPOSITO TRANSACCIONAL Y SEGUROS - ANDROMEDA SEGUROS:  Check box cuando se hace una reemisión de facturas,11/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - EVOLUCION INTERNA - SPARTNS/LA CUADRA: Separación de políticas gestión de pagos y proveedores,11/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / QUE EXPLOTA: Restauración de tabla re_tarjeta_credito ,11/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - TRANSACCIONAL - ANDROMEDA/DEPOSITO:  Crear Reporte de Comisiones Cuentas Pasivas,12/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,13,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - A18 - ALIADOS: Liquidación,12/07/2023,F,F,F,T,T,F,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,20,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - EVOLUCION INTERNA - SPARTANS/LA CUADRA: Plantillas Serforsa OCP y Anticipos,12/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,5,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - BEG 18 - TRANSACCIONAL: Trazabilidad emisor pago de planilla con validación con cuenta cabecera,12/07/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Evolutivo,8,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL: Trazabilidad emisor pago de planilla sin validación con cuenta cabecera,13/07/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Evolutivo,8,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL: Trazabilidad emisor pago de planilla sin validación sin cuenta cabecera,13/07/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Evolutivo,8,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - TRANSACCIONAL - LA ACADEMIA: Correcciones en pasaporte y en creación de clientes del H2H,13/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - BEG 18 - TRANSACCIONAL: Trazabilidad emisor pago de planilla con validación sin cuenta cabecera,13/07/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,T,Desarrollo,Evolutivo,8,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - A18 - GENESIS: CC_Agregar campo de Tarjeta a respuesta CUN.,13/07/2023,F,F,F,F,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,7,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES FISICOS: Cambio de nombre agencia 26 y 128,13/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - TRANSACCIONAL - DEPOSITOS - SEGUROS / SEGUROS: Tipificación de Entidades Financieras,13/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - A18 - GENESIS: : Control de cambios en MAC,13/07/2023,F,F,F,T,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,2,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - BEG 18 - NOMIMA PPR:  Desarrollo actualización incidencia suspensión y certificación,13/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,9,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
"CERTI - ACELERADORA - CANAL PERSONAS: Cambio de descripción de ""Aporte"" a ""Abono""",14/07/2023,F,F,T,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,15,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
Validación e implementación de campos en la captación de variables para productos de no consumo,14/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,F,F,F,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO/ MERCADEO: Activación pantallas Efecto Bam Ahorros,14/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - CICLO DE CREDITO - MANTENIMIENTO PA: Marca de reestructura por norma local y Marca de Refinanciación,14/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - PTD - CANAL EMPRESAS: Módulo de descargas - WEB,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Compartir comprobantes de pago y transacciones - APP,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Módulo de consultas WEB,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Consultar y asociar contratos de impuestos empresas - MAC ,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Consultar masivos transaccionales - MAC,17/07/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,156,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Módulo de carga y validación de archivos - WEB,17/07/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,224,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Módulo de selección idioma de preferencia - APP y WEB,17/07/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,41,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Módulo de aprobación y rechazo transacciones monetarias - WEB y APP,17/07/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,224,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Gestionar reporte personalizado SVE - WEB,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Editar tipo de administración GE - MAC,17/07/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,210,T,T,F,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Mensaje de bienvenida en la SVE - WEB,17/07/2023,T,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,T,Satisfactorio,Canal Empresas/Etapa 3,
"CERTI - PTD - CANAL EMPRESAS: Interacción botones de la opción ""Más"" en la - APP",17/07/2023,F,T,T,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Información Relevante: Creación de Usuarios (Aprobaciones) - WEB,17/07/2023,F,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Visualización Edición de GE para Aprobar/Rechazar - MAC,17/07/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,24,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - TRANSACCIONAL - LA ACADEMIA: Log Deposito H2H,17/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - BEG 18 - TRANSACCIONAL: Sub rol de delimitación de pre-autorización de divisas,17/07/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,7,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - PTD - CANAL EMPRESAS:  Módulo de mejoras varias en el canal empresas - WEB,17/07/2023,F,T,T,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Módulo de mejoras varias en el canal empresas - APP,17/07/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,31,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Módulo de mejoras varias - MAC,17/07/2023,T,F,F,F,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,T,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - A 18 - GENESIS:  Generación Archivo – Ingesta Bitácora CUN,17/07/2023,T,F,F,T,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,2,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / QUE EXPLOTA: Mejora a la pantalla de Envió de PIN TD (prioridad),17/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - CICLO DE CREDITO - CLIENTE MAS ORIGINACION: Habilitar cambio de origen de venta para comercios,17/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,F,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - A18 - ORACLE CX: Datos de solicitud - Creación de oportunidad.,17/07/2023,T,F,T,T,T,F,T,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,50,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - EVOLUCION INTERNA - SPARTANS/LA CUADRA: Inactivación de ingreso de solicitud para orden de compra directa,18/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - PROYECTOS VARIOS - BIOMETRÍA: Validación de la información del MRZ,18/07/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,0,T,T,T,T,,Otro,
CERTI - PROYECTOS VARIOS - BIOMETRÍA: Distancia de edición ,18/07/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,0,T,T,T,T,,Otro,
CERTI - PROYECTOS VARIOS - BIOMETRÍA: Proceso de Carga de DPI - Flujo Web,18/07/2023,F,T,T,T,F,T,F,T,T,T,F,F,Manual,F,F,T,T,T,QA,Express,0,T,T,T,F,Satisfactorio,Otro,
CERTI - PREAPROBADOS - 9NA: Construcción servicio que ejecutara los procesos 1er desa,18/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Otro,
CERTI - EVOLUCION INTERNA - LA CUADRA: Nuevo proceso para usuarios en Directorio Activo-Bancolombia,19/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - EVOLUCION INTERNA - GUERREROS Z: Modificaciones sustanciales NIIF9 Entregable 1,19/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - BEG 18 - TRANSACCIONAL: Preparación de Traslado a Producción Reporte de Back Office,19/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL: Confirmación de Traslado a Producción Reporte de Back Office,19/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Beg 18/Negocio Transaccional2,
CERTI - A18 - ORACLE CX: Validaciones iniciales - Consulta Cliente Cobis de Oracle CX.,20/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,68,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - DEP. TRANSACCIONAL -NEW CORE:  CREATIVOS DISPLAY SA,20/07/2023,T,F,F,T,F,F,T,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - DEP. TRANSACCIONAL - NEW CORE: AGROACEIT,20/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - CICLO DE CREDITO - MANTENIMIENTO PA: 005 Retanqueo Back to Back nuevo para cancelar crédito vigente y la diferencia se acredite a la cuenta del cliente ,21/07/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - A 18 - ALPHA: Actualización sistema Estados de cuenta,21/07/2023,F,F,F,F,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,8,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - A18 - ORACLECX: Información financiera,21/07/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,5,T,T,T,T,,Otro,
CERTI - ACELERADORA - CANAL PERSONAS: Visualizacion de detalle de movimientos,21/07/2023,F,F,T,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,35,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - PTD - CANAL EMPRESAS: Smoke test de TDC SVP (App y Web) - Ambiente QA,24/07/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,5,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
"CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES FISICOS: Aumento de capacidad de dígitos Jteller, despliegue en COBIS ",24/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - A18 - THE COLLECTORS: Agregar nueva columna en interfaz hacia SAC,24/07/2023,T,T,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO/MERCADEO: Salida a produccion Creación de sección informativa.,24/07/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,6,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - PTD - CANAL EMPRESAS: Smoke test de TDC SVE (App y Web) - Ambiente QA,24/07/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,5,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - EVOLUCIÓN INTERNA: Migración de herramienta para Quorum de Asamblea BAM 2023,25/07/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,14,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
